client,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23
client_01,0.2208111002644274,4.7388423955796075e-05,0.06290339395892372,0.06681767777767247,0.06585095392897423,0.00022746443498782118,0.027077745448341878,0.037474765664243535,0.0002369421197789804,0.005525490233245823,0.007828567637497513,0.025276985338021626,0.0001705983262408659,0.03715252438134412,0.04683871823790885,5.6866108746955296e-05,0.012899129000767692,0.06840992882258722,0.09200936395257367,0.00011373221749391059,0.05716939466027239,0.09084360872326108,0.07422922728435898,2.8433054373477648e-05
client_02,0.043395457689428756,0.20626107389545295,0.02544035019565856,0.04050558550705413,0.03162751916316882,0.04303540804047716,0.019186856292815115,0.04656010460389801,0.023848551747662046,0.022541003022522054,0.032196018608881855,0.011000464274547333,0.025762499881562616,0.010896239376166609,9.474990761884007e-06,0.0374451634909656,0.0,0.10239622516368047,0.04980055144446234,0.005789219355511128,0.0475170786708483,0.04996162628741437,0.03013047062279114,0.09469305767426876
client_03,0.0014879965122119969,0.0478717858801452,0.03844148951294178,0.0004075404460198463,0.005080039048061339,0.04289600136478661,0.03992000834036261,0.00014216527186738823,0.05536863454995214,0.036309010434930955,0.021552255215096055,0.017116698732833543,0.20521083109817934,0.0012984428163888126,9.477684791159215e-06,5.6866108746955296e-05,0.0,0.060543450445925066,0.07768858223313209,0.18159244059861057,0.07426713802352361,0.008037076702903014,0.04077299997156694,0.04392906900702297
