client,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22
client_01,0.060239383252432804,0.042474707330436866,0.0266315797596907,0.07566578949399226,0.029324834276101032,0.019238634697452597,0.041448338130773324,0.02108301243218632,0.028313899199740707,0.0817082487671994,0.034441246151115504,0.012594244615420233,0.06499309322982182,0.01544955742651428,0.027295247061728777,0.0189608204779948,0.0886767554385992,0.0786291411682088,0.049535818741655926,0.05692876380389403,0.04327728174220384,0.04035251537624534,0.04273708742659145
client_02,0.059990461023580674,0.042351438526147304,0.026264520666434928,0.07522048778121791,0.029069626443982765,0.018738429949152407,0.0409125081849268,0.02025011519526608,0.028059141653799826,0.08115405446917213,0.03432414735293404,0.012530011398268433,0.06577043402342708,0.01574739497021091,0.028697768041195445,0.02391211207488905,0.08855080313331123,0.07752439310283502,0.04929549000428445,0.05945692505436408,0.04223018035132535,0.04012028810942338,0.03982926848985069
client_03,0.06085215175044919,0.041800235873324945,0.02723624533991879,0.07928668107235295,0.028938015972898315,0.018592833566832095,0.04331204141239047,0.021774748889891483,0.02859766184630241,0.08143961880337822,0.03402749744734405,0.01220525728397407,0.06264098971813929,0.015292190060076462,0.02778239498492152,0.030251941205803434,0.08576132468992156,0.07432384299384988,0.047894949303065565,0.059348261423630075,0.04164193162839661,0.0392198766809932,0.03777930805214542
